Experiment,Source quality,Daily equal-vol scale,Observations,Years,CAGR,Log growth,Volatility,Sharpe,Max drawdown,Worst day,Skew,CAGR uplift vs baseline,Mean daily PnL difference,Stdev daily PnL difference,Daily t-stat requested formula,Daily Newey-West t-stat 5 lags,Daily Newey-West t-stat 20 lags,Weekly t-stat from same daily P&Ls,Category,Hypothesis,Daily full-search max-t adjusted p
Static grid candidate 170,Direct daily source P&L,1.030828712541072,4719,18.726190476190474,0.3467998951492204,0.29773133045299804,0.32498731141288584,1.0391494903634044,-0.46742382233788304,-0.13865045851507948,-0.5076487181918701,-0.010932327437342071,-3.192379644571028e-05,0.006424703474841534,-0.34133941006611446,-0.34853142127173414,-0.36846790261982154,-0.3997179992463377,Static grid search,,1.0
"Nested grid: worst_year, 260w, top 10, default vol",Direct daily source P&L,1.0501126873232363,4719,18.726190476190474,0.3470216860613362,0.2978959968244933,0.3249870656041266,1.0396320259375489,-0.4366391183398177,-0.13628585343838534,-0.4985257852430823,-0.010710536525226244,-3.130147874096067e-05,0.006288808234371106,-0.34191762775882023,-0.3427364206125508,-0.34381985652809244,-0.2865068504951929,,,1.0
Static grid candidate 014,Direct daily source P&L,1.0486381720495646,4719,18.726190476190474,0.339563337573372,0.29234369337391625,0.32498432154102574,1.0221399022305382,-0.5210197803559679,-0.1514117186074215,-0.3178583884758791,-0.018168885013190472,-5.3860765267859196e-05,0.010295379010726718,-0.35938104661663,-0.3755044725312098,-0.369198489442924,-0.3717225941281107,Static grid search,,1.0
"Static: commodities 4%, equal mix",Direct daily source P&L,1.0374537851637242,4719,18.726190476190474,0.35500931701747995,0.3038083303356847,0.32498037484475667,1.0577307994729541,-0.4533810598906409,-0.11274457430371662,-0.45542068359059923,-0.002722905569082501,-7.959806522679526e-06,0.0014927825634452987,-0.3662949629834222,-0.3481481042009645,-0.34376363076518074,-0.4863932113181557,Static risk budgets,Change static commodity beta and its mix.,1.0
"Momentum tilt absolute+relative: 13w, k=0.25, reb 13w",Direct daily source P&L,1.0593807281062433,4719,18.726190476190474,0.3426161035761557,0.2946200267721644,0.32498009680863277,1.0295643501078853,-0.4303750713996982,-0.13487998380740984,-0.5101921109612283,-0.01511611901040677,-4.428558447366138e-05,0.008293716983202118,-0.36680745876869103,-0.37176714038851894,-0.3695991725149147,-0.35744813083533333,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
"Sleeve drawdown scaling: cut -30%, floor 0%",Direct daily source P&L,1.054653805792742,4719,18.726190476190474,0.34572414596905654,0.2969322666593415,0.32498062467673994,1.0365780321649554,-0.48688435287321996,-0.12312557105615855,-0.4587782976360351,-0.012008076617505914,-3.524016118577375e-05,0.006595014038529363,-0.3670685282259321,-0.3867468137362888,-0.4048120754823247,-0.3241749160693279,Drawdown allocation,"Reduce sleeve weights as their own drawdowns deepen, redistributing to stronger sleeves.",1.0
"Momentum tilt relative: 13w, k=1.00, reb 4w",Direct daily source P&L,1.0577051457465239,4719,18.726190476190474,0.3390710083683095,0.291976096197876,0.3249721331630621,1.0214545097232277,-0.43717763097293394,-0.13965508879019337,-0.5201327268231994,-0.018661214218252953,-5.4744704017366515e-05,0.010184759383028708,-0.3692464491003708,-0.3873935941286973,-0.38124460753344885,-0.3721669543725962,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
"Sleeve drawdown scaling: cut -30%, floor 50%",Direct daily source P&L,1.0507885439564546,4719,18.726190476190474,0.34931252063984375,0.29959521877110373,0.3249781689550378,1.044802218182433,-0.47979431237548287,-0.12355474022078101,-0.4715703991706903,-0.008419701946718705,-2.4633572075931233e-05,0.004533000098549329,-0.3733074464139261,-0.38692775839975946,-0.39324829192466254,-0.3417696078567852,Drawdown allocation,"Reduce sleeve weights as their own drawdowns deepen, redistributing to stronger sleeves.",1.0
Static grid candidate 099,Direct daily source P&L,1.0486366200586381,4719,18.726190476190474,0.34690879365231897,0.2978121844099311,0.3249824577948782,1.039769754246887,-0.4821283056081348,-0.19160287624374675,-0.6036507057302564,-0.010823428934243484,-3.112385294518702e-05,0.005694385960094591,-0.3754667154245747,-0.3907282057007959,-0.4179099518439425,-0.3603009052707159,Static grid search,,1.0
Static grid candidate 247,Direct daily source P&L,1.091509389307364,4719,18.726190476190474,0.33975528576835545,0.2924869747243608,0.3249839764773574,1.0230519766614143,-0.5223140887262897,-0.16685176495560608,-0.5216818245288692,-0.017976936818207,-5.268447879946702e-05,0.009532921714325727,-0.3796484666085045,-0.3701031870534907,-0.3503164791531306,-0.19639728888591299,Static grid search,,1.0
Static grid candidate 458,Direct daily source P&L,1.068853902221506,4719,18.726190476190474,0.33538548036441185,0.28921999950878435,0.32498045964961925,1.0125244524017591,-0.44880599812716093,-0.14709565454493914,-0.3232252357134344,-0.022346742222150606,-6.626164302322891e-05,0.011944926084822659,-0.3810690896062393,-0.38815259022410126,-0.3949442136223016,-0.3358317133912163,Static grid search,,1.0
"Momentum tilt relative: 13/26/52w, k=0.25, reb 13w",Direct daily source P&L,1.0445503020619833,4719,18.726190476190474,0.35098762339081935,0.30083589786342624,0.32498000879718997,1.0486632416977382,-0.45889515144668935,-0.11568385858146961,-0.4930913217210046,-0.006744599195743106,-1.9654077462938545e-05,0.003531619402033174,-0.38229952463261463,-0.40216259801289456,-0.40210269556469663,-0.4275644255286413,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 137,Direct daily source P&L,1.0180130155590053,4719,18.726190476190474,0.3466262330983929,0.2976023779272557,0.3249812997372556,1.0385690508673229,-0.4858649632239287,-0.11739914302494392,-0.4299692790096378,-0.011105989488169543,-3.2672379129148826e-05,0.005737278129470726,-0.39120089949621817,-0.38599728638934794,-0.3885426344558452,-0.5197087400681727,Static grid search,,1.0
"Sleeve drawdown scaling: cut -10%, floor 50%",Direct daily source P&L,1.051906102604312,4719,18.726190476190474,0.34761423993708895,0.2983357993815565,0.32497888836083144,1.0409863763769127,-0.4537379265849002,-0.13150008600436222,-0.49837894942750327,-0.0101179826494735,-2.9554796626701168e-05,0.005187733026139843,-0.39135901815204494,-0.4200408924169573,-0.43364375753023954,-0.3708254704432916,Drawdown allocation,"Reduce sleeve weights as their own drawdowns deepen, redistributing to stronger sleeves.",1.0
Static grid candidate 226,Direct daily source P&L,1.0419401813857063,4719,18.726190476190474,0.3468073788166748,0.29773688706663437,0.3249875738031688,1.0389295195818349,-0.45137176611906205,-0.13841340378277958,-0.40627727780539274,-0.010924843769887671,-3.220748892194105e-05,0.005625527875144581,-0.3932951345128126,-0.3911216323979982,-0.4112073785888611,-0.43683493303060383,Static grid search,,1.0
Static grid candidate 394,Direct daily source P&L,1.070367182781793,4719,18.726190476190474,0.3431508789507465,0.2950182559447902,0.32497975553051184,1.030683080056982,-0.4668904821713201,-0.12180850473962099,-0.4623385404908361,-0.01458134363581598,-4.284277799169201e-05,0.007437585151333424,-0.3957042011567071,-0.3892181510518329,-0.3826407962049966,-0.29076390341837516,Static grid search,,1.0
"Momentum tilt relative: 52w, k=0.25, reb 4w",Direct daily source P&L,1.0499392045817473,4719,18.726190476190474,0.348244931818503,0.2988036961467346,0.32497879411069647,1.0424518250907828,-0.47247134682307546,-0.12233517325033837,-0.510753329409769,-0.009487290768059431,-2.7664833007622948e-05,0.004775404288802905,-0.39796318372477396,-0.4145405833593766,-0.4064960835965681,-0.3835737622928495,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 206,Direct daily source P&L,1.0579827650047584,4719,18.726190476190474,0.3428039677018737,0.29475994091672186,0.3249877739148591,1.029861639378779,-0.4698995078607602,-0.13774801970219713,-0.4494625284735428,-0.01492825488468874,-4.390217569175513e-05,0.007539054842474208,-0.4000314436675514,-0.3900609661402476,-0.39237668017151694,-0.33005898989369253,Static grid search,,1.0
"Sleeve drawdown scaling: cut -30%, floor 25%",Direct daily source P&L,1.0538331724199004,4719,18.726190476190474,0.34574809041342225,0.296950059482201,0.3249790199281068,1.0366349963826662,-0.4863168552433025,-0.1233093520424989,-0.4602492644543537,-0.011984132173140205,-3.51666954288051e-05,0.005994393927282217,-0.4030057746455438,-0.42438547583871133,-0.44043768874045286,-0.3619703481724411,Drawdown allocation,"Reduce sleeve weights as their own drawdowns deepen, redistributing to stronger sleeves.",1.0
Static grid candidate 250,Direct daily source P&L,1.0375736383958436,4719,18.726190476190474,0.3391555408982876,0.29203922194803306,0.3249847453477612,1.021512429497201,-0.5398637465368218,-0.18428411064761094,-0.4109502604669481,-0.018576681688274865,-5.467000589617122e-05,0.009208788062058954,-0.40782292154245847,-0.4232048531378833,-0.4335489375447082,-0.44651107616080304,Static grid search,,1.0
Ensemble: baseline + momentum + equity trend filter,Direct daily source P&L,1.0567917301235121,4719,18.726190476190474,0.3482756558404081,0.29882648404759243,0.3249789714434517,1.0424801533703596,-0.46001954913357357,-0.12409797836757372,-0.4924303754766475,-0.00945656674615436,-2.762829852007333e-05,0.004567921869702795,-0.4154898907346265,-0.43182375314760457,-0.4086948423838232,-0.37272895541104606,Pre-specified ensemble,Average the allocations from several distinct no-lookahead rules to reduce model risk.,1.0
Static grid candidate 363,Direct daily source P&L,1.0028845367817814,4719,18.726190476190474,0.34781446889527556,0.29848436866695277,0.32498391263852167,1.041615499466742,-0.4465708658666431,-0.1725128888809208,-0.5412463858481853,-0.00991775369128689,-2.874342756243791e-05,0.004683370012130937,-0.4216043401280316,-0.4264358425413869,-0.4519367371217054,-0.6960334540471024,Static grid search,,1.0
Static: remove Growth_QQQ,Direct daily source P&L,1.0779111266299048,4719,18.726190476190474,0.33508665113495795,0.2889961969630275,0.32497788088918494,1.0120220277955936,-0.5011225693647451,-0.1301125898750159,-0.4021733496720397,-0.022645571451604507,-6.69096112653072e-05,0.010715316385498932,-0.42895180201121286,-0.4395401152709368,-0.4342920007019609,-0.33510913956288757,Leave-one-out,Remove Growth_QQQ and redistribute its allocation pro rata.,1.0
Static grid candidate 152,Direct daily source P&L,1.0441792806035346,4719,18.726190476190474,0.3426023407011687,0.29460977593017706,0.32498343626722376,1.0290963056789073,-0.48399090552309654,-0.1174591811427362,-0.3195469118526288,-0.01512988188539377,-4.488921320151003e-05,0.007115785635451371,-0.4333553131731738,-0.452559933965995,-0.4556302367416567,-0.49562938524894673,Static grid search,,1.0
"Momentum tilt absolute+relative: 13w, k=1.00, reb 13w",Direct daily source P&L,1.0580779666194997,4719,18.726190476190474,0.3342503124395626,0.2883695704005706,0.32497837595900997,1.0103079769517673,-0.4431662132650601,-0.13198371029736367,-0.5103612498022868,-0.02348191014699985,-6.91201927107183e-05,0.010904119663716353,-0.4354510279450227,-0.4574661901182266,-0.4583487380632492,-0.4354839391338925,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 464,Direct daily source P&L,1.0592315348729446,4719,18.726190476190474,0.3372459696894965,0.290612252545074,0.32498333193921153,1.0168066794332247,-0.531064084215993,-0.1358435686016534,-0.3221884383714109,-0.02048625289706596,-6.0738929589791286e-05,0.009547611322608255,-0.43701605457733866,-0.45459141852108637,-0.44732363630542815,-0.41108455456737536,Static grid search,,1.0
Static grid candidate 262,Direct daily source P&L,1.0575878882058931,4719,18.726190476190474,0.34691758558165975,0.2978187118754042,0.32498019419666696,1.0395095309369282,-0.4596930145254833,-0.13197207918100334,-0.5466353714723089,-0.010814637004902705,-3.14594584044595e-05,0.004940861012232409,-0.4373947773640318,-0.4334462902079398,-0.4168622282128843,-0.32782590826874125,Static grid search,,1.0
Static grid candidate 265,Direct daily source P&L,1.06612485978833,4719,18.726190476190474,0.3374609592537259,0.29077301001899863,0.32498640502613857,1.0175165738519847,-0.4681002242567778,-0.16554884733376152,-0.40899923036453,-0.020271263332836575,-5.9823391152899106e-05,0.00932735138501657,-0.4405930867664586,-0.4636315751021677,-0.4618825007507302,-0.40156025109517,Static grid search,,1.0
Static grid candidate 163,Direct daily source P&L,1.0684219225920428,4719,18.726190476190474,0.339470861644386,0.29227465660757,0.32498735013638386,1.0221556977074622,-0.48572548544718197,-0.17038866381050363,-0.4174512736407681,-0.018261360942176452,-5.384039411706382e-05,0.008327709790266598,-0.44412747100737837,-0.4487722926785968,-0.44112919087140634,-0.3724356035064292,Static grid search,,1.0
Static grid candidate 470,Direct daily source P&L,1.042010210905359,4719,18.726190476190474,0.34658286172904895,0.29757016997917557,0.3249815102261854,1.0382477742868823,-0.5219046379737997,-0.10448033689290262,-0.33748904381158534,-0.011149360857513502,-3.308672392535183e-05,0.005079114461469479,-0.44749764723821955,-0.460224193043678,-0.44946572254988326,-0.4904555321678681,Static grid search,,1.0
Static grid candidate 033,Direct daily source P&L,1.075132351148381,4719,18.726190476190474,0.34066867840653403,0.29316850323309,0.32498389752074563,1.0251661300169441,-0.4724592913602855,-0.14224110170158166,-0.5326806469785195,-0.017063544180028423,-4.995789213062931e-05,0.007666053007156804,-0.44766926301656584,-0.45483362502549185,-0.4364340137020179,-0.3207957552003677,Static grid search,,1.0
Static grid candidate 428,Direct daily source P&L,1.072069823277272,4719,18.726190476190474,0.3428870925493426,0.29482184293421404,0.32498500694102933,1.030179323407419,-0.4802184714801664,-0.13270435324842655,-0.5045351745688323,-0.014845130037219878,-4.349246414688166e-05,0.00663084740304564,-0.4505779857936849,-0.4431438627564798,-0.4309123589815364,-0.3090816274052538,Static grid search,,1.0
"Momentum tilt relative: 52w, k=0.50, reb 13w",Direct daily source P&L,1.0345971569814671,4719,18.726190476190474,0.34195514449835906,0.29412761362304357,0.32497801858964337,1.0280158245434934,-0.4599859977930788,-0.13334676412281027,-0.49463273399832963,-0.01577707808820339,-4.628269085630941e-05,0.007013880330598878,-0.45329949749343873,-0.4629187822481259,-0.45469049898048214,-0.48512570056861154,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 418,Direct daily source P&L,1.034862042279328,4719,18.726190476190474,0.35002948972219006,0.3001264364504154,0.32498028662725514,1.0464479569894583,-0.4363608859465661,-0.12093332234767123,-0.4797828356734251,-0.007702732864372397,-2.2511091471633282e-05,0.0033692208690804756,-0.4589782009231368,-0.43640924689349453,-0.4331403379885266,-0.5128430114658002,Static grid search,,1.0
Static: rates total 5%,Direct daily source P&L,1.0469889928982365,4719,18.726190476190474,0.349644376098583,0.2998411326356879,0.3249832532953507,1.0456902753646486,-0.4593677970774829,-0.12514349730895077,-0.5283461520688018,-0.008087846487979444,-2.3488260233787935e-05,0.0035059104866633634,-0.46023009593155656,-0.4734859663443834,-0.4642158446991522,-0.39985167270506594,Static risk budgets,Change the government-rates allocation and rescale all other sleeves pro rata.,1.0
Static grid candidate 305,Direct daily source P&L,1.0299563318241065,4719,18.726190476190474,0.3459321092103309,0.2970867910279625,0.32498576546203556,1.0368335467863394,-0.4574787607419589,-0.11145202378032339,-0.37078927783413207,-0.011800113376231547,-3.4910628439940586e-05,0.005206545638249102,-0.46060959005428626,-0.4609793587167657,-0.47714527254965966,-0.6058738721503346,Static grid search,,1.0
"Sleeve drawdown scaling: cut -20%, floor 50%",Direct daily source P&L,1.0504172799639933,4719,18.726190476190474,0.3458349504170597,0.2970146014282232,0.3249785918379694,1.0368752343243297,-0.47248848105292607,-0.12794733675192435,-0.47983885159374773,-0.01189727216950276,-3.4856864750072296e-05,0.005130359785748184,-0.4667297531827775,-0.4912894111239146,-0.49923661176608414,-0.45583691230371176,Drawdown allocation,"Reduce sleeve weights as their own drawdowns deepen, redistributing to stronger sleeves.",1.0
Static grid candidate 224,Direct daily source P&L,1.0205687423625638,4719,18.726190476190474,0.3425345483025519,0.29455928137333814,0.32498431101678765,1.0293577555466182,-0.4421906284857049,-0.13015633904145188,-0.5021692626724171,-0.015197674284010532,-4.455202587212072e-05,0.006504531199819937,-0.47051821912093933,-0.47392326727792444,-0.4880210720328675,-0.5799445916185001,Static grid search,,1.0
"Static: commodities 16%, baseline mix",Direct daily source P&L,1.0609915839994695,4719,18.726190476190474,0.35089624070174796,0.30076825417946157,0.32498407781725364,1.0483824596555182,-0.49017010319812093,-0.12629190233363236,-0.4587299163005857,-0.00683598188481449,-2.0016197160246323e-05,0.002916392830547519,-0.47147702765268534,-0.44519254853105605,-0.4401865553557817,-0.25990052174153094,Static risk budgets,Change static commodity beta and its mix.,1.0
Static grid candidate 204,Direct daily source P&L,1.0385566571194045,4719,18.726190476190474,0.34200235627427267,0.2941627943409979,0.3249884466001034,1.028033706583686,-0.4541887820271897,-0.14874066029219155,-0.45082460585163686,-0.015729866312289786,-4.625962870129942e-05,0.006637725871299338,-0.47874893249951145,-0.47402416065154673,-0.4973888305784291,-0.5139541363557765,Static grid search,,1.0
Static grid candidate 318,Direct daily source P&L,1.0275697132094688,4719,18.726190476190474,0.3488816100793297,0.29927581212851145,0.32498118161046946,1.0439706449696906,-0.44561494505616694,-0.1625041466600996,-0.5148259850837192,-0.008850612507232736,-2.5706037528873107e-05,0.0036684199628684625,-0.4813722801463099,-0.49373348975010495,-0.5286564643695065,-0.6554543716902449,Static grid search,,1.0
Static grid candidate 355,Direct daily source P&L,1.0482257282793848,4719,18.726190476190474,0.3433183796271946,0.2951429554373525,0.32498189850832576,1.0313994079796616,-0.4784434258817154,-0.13168127744896546,-0.5995908247107363,-0.014413842959367873,-4.191894237712446e-05,0.00587962322280804,-0.48976281549314093,-0.49803405700916137,-0.46637310911764857,-0.43116917788746195,Static grid search,,1.0
Static grid candidate 109,Direct daily source P&L,1.0244253691281298,4719,18.726190476190474,0.3408097218164612,0.2932737014774958,0.3249797702044941,1.025893726754671,-0.4429060897566045,-0.17990792582137202,-0.6755813373600638,-0.016922500770101268,-4.9019523322052704e-05,0.0068580672377737415,-0.49101225732636744,-0.4843081048172303,-0.4780089370145626,-0.5460346698949352,Static grid search,,1.0
"Equity trend filter: 52w, cut 25%, reb 1w",Direct daily source P&L,1.052306678528906,4719,18.726190476190474,0.34895004779572414,0.29932654747829485,0.32498015140747016,1.043949087331172,-0.468531696518401,-0.11959213054938075,-0.46123361756850717,-0.008782174790838315,-2.5733840038867334e-05,0.0035948215842591846,-0.4917589186102665,-0.5125289271446917,-0.48621041305265894,-0.4548722511663503,Regime allocation,"When QQQ momentum is negative, reallocate part of direct equity to trend, rates and styles.",1.0
Static grid candidate 058,Direct daily source P&L,1.0581705377723172,4719,18.726190476190474,0.336933256322022,0.29037837639656655,0.32498547061735955,1.0161532708886984,-0.4772957380215773,-0.1448095241227176,-0.3524975943654586,-0.020798966264540475,-6.158161918094604e-05,0.008577573989153407,-0.4931869989234653,-0.5033039040727355,-0.4960252729878236,-0.4742672619031607,Static grid search,,1.0
"High-vol equity cut: 26w, q70%, cut 75%",Direct daily source P&L,1.066838315258766,4719,18.726190476190474,0.32990081692388995,0.2851043657114664,0.3249839097872442,1.0001209885291522,-0.5274429822643791,-0.13717301951514504,-0.44646319202838325,-0.027831405662672504,-8.225817381131286e-05,0.011272882079399284,-0.5012669696213339,-0.525814969095362,-0.5215304663432556,-0.467379168691621,Regime allocation,Reduce direct equity during unusually high realized-volatility regimes.,1.0
Static grid candidate 141,Direct daily source P&L,1.0345317421963316,4719,18.726190476190474,0.34012683363042684,0.2927642614466108,0.32498488154534527,1.02381678529529,-0.45319767181717974,-0.1439753677550082,-0.48991919626188424,-0.017605388956135615,-5.169811845815952e-05,0.007029987943989388,-0.5051788335213716,-0.5091055099839701,-0.5170601884491733,-0.5584890351022869,Static grid search,,1.0
Static grid candidate 424,Direct daily source P&L,1.0465777085130916,4719,18.726190476190474,0.3485023102547249,0.29899457679953545,0.3249844228109731,1.0428886747345665,-0.47067385641658666,-0.1303125152400637,-0.4447395992077237,-0.009229912331837564,-2.7101435649568903e-05,0.003641591140125796,-0.5112415022993978,-0.5012759736385775,-0.5041716655175753,-0.48770074298527827,Static grid search,,1.0
"Static: commodities 20%, metals only",Direct daily source P&L,1.0745820133812536,4719,18.726190476190474,0.34278886488073135,0.2947486936263959,0.324987669849412,1.029890347895968,-0.4935388132304853,-0.16204029058659344,-0.4704278156437397,-0.014943357705831106,-4.386515081839641e-05,0.005879016010363618,-0.5125544078042492,-0.47524193227783323,-0.46473081257898385,-0.31765729800002346,Static risk budgets,Change static commodity beta and its mix.,1.0
Static grid candidate 340,Direct daily source P&L,1.0750914142674504,4719,18.726190476190474,0.33532382938232375,0.2891738312628625,0.324979887252242,1.0125022268591723,-0.45488055183284104,-0.1280653074701393,-0.3791572749600031,-0.022408393204238708,-6.629030691743833e-05,0.008877006309985273,-0.5129895164112316,-0.5230916167546843,-0.5379460054746557,-0.43383154826023,Static grid search,,1.0
Static grid candidate 376,Direct daily source P&L,1.051696728289504,4719,18.726190476190474,0.3367724788545856,0.2902581107551273,0.3249848339754325,1.0159238768987704,-0.49303160533689583,-0.14629515997237472,-0.4114611771288593,-0.020959743731976843,-6.187746460446409e-05,0.008275776124241171,-0.5136280881449125,-0.501609934155938,-0.499345861081909,-0.46496835624429705,Static grid search,,1.0
Static grid candidate 029,Direct daily source P&L,1.0330867279382028,4719,18.726190476190474,0.3427327976176895,0.29470693841448786,0.3249836451932263,1.0297417437846055,-0.41356224499043204,-0.12440211662803764,-0.4732259609284186,-0.014999424968872965,-4.405680294614562e-05,0.005839481163666625,-0.5182791113687397,-0.5023453901550451,-0.48372194257273027,-0.5398926653999565,Static grid search,,1.0
"Momentum tilt relative: 26w, k=0.25, reb 13w",Direct daily source P&L,1.041713271838628,4719,18.726190476190474,0.34923814639151685,0.29954009714655616,0.32498091697604337,1.0446450251727313,-0.45975334687240565,-0.11168869059378977,-0.4810611058678219,-0.008494076195045608,-2.4836301155903482e-05,0.00328937123001966,-0.51867941979246,-0.5550410090918151,-0.5727050525458167,-0.6150285771887762,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
"Momentum tilt relative: 52w, k=1.00, reb 13w",Direct daily source P&L,1.0333037099693811,4719,18.726190476190474,0.33101308456389233,0.28594036999117023,0.32497648580281246,1.0028181000802736,-0.4654444179728895,-0.15097469454285276,-0.49986682853265874,-0.02671913802267012,-7.877975613625558e-05,0.010344292282407484,-0.5231651876698536,-0.5355464265280079,-0.5241928022316122,-0.5409260177676961,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static: rates total 25%,Direct daily source P&L,1.032227658520318,4719,18.726190476190474,0.3388597128406765,0.29181829112368346,0.3249811542763855,1.0205027042314556,-0.5411902522215931,-0.11649547427695696,-0.321792189199363,-0.018872509745885946,-5.597223094127914e-05,0.007285267969328109,-0.5277789627401451,-0.5421839966349129,-0.5378710172977472,-0.6047834033043413,Static risk budgets,Change the government-rates allocation and rescale all other sleeves pro rata.,1.0
Static grid candidate 448,Direct daily source P&L,1.0699808588156314,4719,18.726190476190474,0.32637338164506535,0.2824484370770986,0.3249790891656422,0.9916951744315086,-0.45738270728341857,-0.1429656156101312,-0.3356531243329951,-0.0313588409414971,-9.312479913565501e-05,0.011937517386436615,-0.5358908237910587,-0.5455055253266995,-0.5535536994138276,-0.4931730400289083,Static grid search,,1.0
"Momentum tilt absolute+relative: 52w, k=0.25, reb 13w",Direct daily source P&L,1.0247806498851744,4719,18.726190476190474,0.333342791502951,0.2876891660538346,0.32497256030430616,1.0081369159411337,-0.46837339647212006,-0.1236630540006182,-0.4653140049465822,-0.024389431083611468,-7.192017218871819e-05,0.00921075601830065,-0.5363896986498031,-0.5361044265022404,-0.5245788087505971,-0.5754239775293599,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 345,Direct daily source P&L,1.0250412977969328,4719,18.726190476190474,0.3354763975058417,0.28928808025995917,0.32498771284113886,1.0133127315816752,-0.4846684146113145,-0.189743106822259,-0.5117354780399683,-0.02225582508072077,-6.524501312849623e-05,0.008325400041233545,-0.5383530783054379,-0.5439349990133784,-0.564945142139016,-0.6243311858296896,Static grid search,,1.0
Static grid candidate 323,Direct daily source P&L,1.0279714271593692,4719,18.726190476190474,0.34661653018717753,0.2975951725528669,0.32498024586095614,1.0383551469795946,-0.5274301128499809,-0.09974604331040146,-0.35278758588484593,-0.011115692399384924,-3.294824723832208e-05,0.004166718661419605,-0.5432042099582243,-0.5522306753865487,-0.5313065441142453,-0.6965889314691113,Static grid search,,1.0
Static grid candidate 496,Direct daily source P&L,1.0497879651140969,4719,18.726190476190474,0.3334663915266092,0.2877818611176835,0.3249807388403607,1.0083702811881787,-0.4845168754784426,-0.12782517506812238,-0.44696787805385085,-0.02426583105995328,-7.161920510423581e-05,0.009001933153787164,-0.5465359088654625,-0.5334912481008697,-0.5227190962873786,-0.5033160633148325,Static grid search,,1.0
Static grid candidate 406,Direct daily source P&L,1.0243405681097644,4719,18.726190476190474,0.34466230812298027,0.2961429095024204,0.32498254008701244,1.0340754688876637,-0.44746638847942544,-0.11436311674797407,-0.438120856608708,-0.013069914463582188,-3.8467673348947376e-05,0.004800392565008203,-0.5504833069282329,-0.5241095360017735,-0.4929473080197345,-0.6338503831225786,Static grid search,,1.0
Static grid candidate 378,Direct daily source P&L,1.0920716377816782,4719,18.726190476190474,0.3370447767172926,0.2904617879982752,0.32498270079738373,1.0165800253403647,-0.48330824880682766,-0.11642462417817824,-0.4291290579972645,-0.02068744586926985,-6.103124141590036e-05,0.007581707747170066,-0.5529809279271729,-0.5624207333944226,-0.5598553706307604,-0.3722439520347426,Static grid search,,1.0
Static grid candidate 149,Direct daily source P&L,1.0389786304151518,4719,18.726190476190474,0.34542174849550533,0.29670753155639074,0.3249828005905173,1.0359448459858132,-0.44079982291635744,-0.12358452965119575,-0.4892134383569473,-0.012310474091057122,-3.605677034538131e-05,0.004309039372257655,-0.5748193114545721,-0.6023992193133667,-0.6800036143174233,-0.7061851767502143,Static grid search,,1.0
"Equity trend filter: 104w, cut 50%, reb 1w",Direct daily source P&L,1.0506381135437448,4719,18.726190476190474,0.3435042660350194,0.29528132438285953,0.32497742040991695,1.0313392883565315,-0.4840261968083752,-0.11407791598272622,-0.3949544007909011,-0.014227956551543075,-4.1996477605367516e-05,0.004966980165885456,-0.5808251710471731,-0.6145800158245868,-0.6434885553346564,-0.5435022392375021,Regime allocation,"When QQQ momentum is negative, reallocate part of direct equity to trend, rates and styles.",1.0
Static grid candidate 249,Direct daily source P&L,1.0317600811232135,4719,18.726190476190474,0.3407979191694539,0.2932648988123874,0.3249819488443507,1.025140047088758,-0.44665263405006517,-0.11352303570307401,-0.4025974838666131,-0.016934303417108554,-4.9991530827694764e-05,0.005891875144841816,-0.582864881738135,-0.5944009240284527,-0.6106240147113497,-0.7046057055347348,Static grid search,,1.0
Static grid candidate 296,Direct daily source P&L,1.0479991545531315,4719,18.726190476190474,0.33380993289760275,0.2880394582550678,0.3249774600847595,1.0090665158936265,-0.4547429008190551,-0.11691254085864665,-0.4121962982810253,-0.023922289688959708,-7.072128336109833e-05,0.008198026342708113,-0.5926056834030168,-0.5873269154393566,-0.585356042059874,-0.6007831868565788,Static grid search,,1.0
Static grid candidate 373,Direct daily source P&L,1.0366439394915699,4719,18.726190476190474,0.3331907437207582,0.2875751245236239,0.32498665678603184,1.007625400227808,-0.48157639589532486,-0.16900995498876106,-0.39190430657882824,-0.024541478865804267,-7.257986507296762e-05,0.008309829370821288,-0.5999969446615754,-0.6073213293117788,-0.6057259747857651,-0.6679315785147562,Static grid search,,1.0
